ParkName,BeginTempCelsius,BeginPrecip,Year,DeerNum,VegType,GPSDate,GPSTime,Long,Lat,Month
Arkansas Post National Memorial,3.8,No rain,2010,5,Riparian Forest,2/1/2010,20:12:51,-91.35216525,34.02205376,02
Arkansas Post National Memorial,2.2,No rain,2010,1,Riparian Forest,2/1/2010,20:39:57,-91.34864348,34.02645256,02
Arkansas Post National Memorial,2.2,No rain,2010,2,Riparian Forest,2/1/2010,20:42:58,-91.34682889,34.02684665,02
Arkansas Post National Memorial,2.2,No rain,2010,2,Riparian Forest,2/1/2010,20:47:18,-91.34316559,34.02507734,02
Arkansas Post National Memorial,2.2,No rain,2010,4,Mowed Lawn,2/1/2010,20:52:32,-91.34669049,34.01789024,02
Arkansas Post National Memorial,2.2,No rain,2010,2,Mowed Lawn,2/1/2010,20:57:49,-91.34541372,34.01690703,02
Arkansas Post National Memorial,2.2,No rain,2010,2,Riparian Forest,2/1/2010,21:04:34,-91.34548335,34.02219495,02
Arkansas Post National Memorial,2.2,No rain,2010,6,Riparian Forest,2/1/2010,21:08:32,-91.34948337,34.02281458,02
Arkansas Post National Memorial,2.2,No rain,2010,5,Riparian Forest,2/1/2010,21:10:40,-91.35217587,34.02203335,02
Pea Ridge National Military Park,-0.7,No rain,2010,2,Grassland/Prairie,1/12/2010,18:24:40,-94.03160866,36.44107238,01
Pea Ridge National Military Park,-0.7,No rain,2010,2,Upland Forest,1/12/2010,18:27:57,-94.03357364,36.44041671,01
Pea Ridge National Military Park,-0.7,No rain,2010,4,Upland Forest,1/12/2010,18:30:03,-94.03577305,36.44028307,01
Pea Ridge National Military Park,-0.7,No rain,2010,3,Upland Forest,1/12/2010,18:34:10,-94.03865334,36.44027702,01
Pea Ridge National Military Park,-0.7,No rain,2010,6,Grassland/Prairie,1/12/2010,18:42:13,-94.05216303,36.44527701,01
Pea Ridge National Military Park,-0.7,No rain,2010,7,Upland Forest,1/12/2010,18:53:31,-94.04536614,36.45958462,01
Pea Ridge National Military Park,-0.7,No rain,2010,3,Upland Forest,1/12/2010,19:03:40,-94.04133014,36.46053966,01
Pea Ridge National Military Park,-0.7,No rain,2010,4,Upland Forest,1/12/2010,19:12:00,-94.02420139,36.46031212,01
Pea Ridge National Military Park,-0.7,No rain,2010,3,Upland Forest,1/12/2010,19:13:57,-94.02347036,36.45983494,01
Pea Ridge National Military Park,-0.7,No rain,2010,1,Upland Forest,1/12/2010,19:24:06,-94.02493162,36.44769359,01
Pea Ridge National Military Park,-0.7,No rain,2010,3,Grassland/Prairie,1/12/2010,19:26:31,-94.02630245,36.44578676,01
Pea Ridge National Military Park,-0.7,No rain,2010,2,Grassland/Prairie,1/12/2010,19:28:28,-94.02635711,36.44565886,01
Pea Ridge National Military Park,-2.7,No rain,2010,4,Upland Forest,1/12/2010,19:35:55,-94.02809119,36.44314531,01
Pea Ridge National Military Park,-2.7,No rain,2010,1,Grassland/Prairie,1/12/2010,19:38:33,-94.03199984,36.44088352,01
Pea Ridge National Military Park,-2.7,No rain,2010,1,Upland Forest,1/12/2010,19:41:50,-94.03718616,36.44029166,01
Pea Ridge National Military Park,-2.7,No rain,2010,2,Grassland/Prairie,1/12/2010,19:49:49,-94.05205955,36.44554732,01
Pea Ridge National Military Park,-2.7,No rain,2010,2,Upland Forest,1/12/2010,20:01:43,-94.04458773,36.46015734,01
Pea Ridge National Military Park,-2.7,No rain,2010,2,Upland Forest,1/12/2010,20:10:49,-94.02421016,36.46030708,01
Pea Ridge National Military Park,-2.7,No rain,2010,2,Upland Forest,1/12/2010,20:13:46,-94.02348932,36.45983427,01
Pea Ridge National Military Park,-2.7,No rain,2010,1,Upland Forest,1/12/2010,20:15:36,-94.02339285,36.45976856,01
Pea Ridge National Military Park,-2.7,No rain,2010,1,Upland Forest,1/12/2010,20:17:16,-94.02302979,36.45948209,01
Pea Ridge National Military Park,-2.7,No rain,2010,3,Grassland/Prairie,1/12/2010,20:28:01,-94.02645503,36.44544727,01
Pea Ridge National Military Park,-2.7,No rain,2010,1,Grassland/Prairie,1/12/2010,20:29:42,-94.02653475,36.44523307,01
Pea Ridge National Military Park,-2.9,No rain,2010,3,Upland Forest,1/12/2010,20:36:32,-94.02798807,36.44321658,01
Pea Ridge National Military Park,-2.9,No rain,2010,1,Grassland/Prairie,1/12/2010,20:39:43,-94.03200058,36.44089751,01
Pea Ridge National Military Park,-2.9,No rain,2010,2,Upland Forest,1/12/2010,20:57:17,-94.04339686,36.46028197,01
Pea Ridge National Military Park,-2.9,No rain,2010,2,Upland Forest,1/12/2010,21:06:33,-94.02413949,36.46026657,01
Pea Ridge National Military Park,-2.9,No rain,2010,4,Grassland/Prairie,1/12/2010,21:17:59,-94.02560341,36.44721125,01
Pea Ridge National Military Park,-2.9,No rain,2010,3,Grassland/Prairie,1/12/2010,21:20:01,-94.0262624,36.44587824,01
Pea Ridge National Military Park,-2.9,No rain,2010,2,Grassland/Prairie,1/12/2010,21:21:46,-94.0265054,36.44529297,01
Pea Ridge National Military Park,-2.9,No rain,2010,3,Grassland/Prairie,1/12/2010,21:24:01,-94.02653104,36.44522516,01
Pea Ridge National Military Park,-2.9,No rain,2010,1,Grassland/Prairie,1/12/2010,21:25:13,-94.02668845,36.44484273,01
Pea Ridge National Military Park,9.7,No rain,2010,2,Upland Forest,1/20/2010,18:38:46,-94.0351734,36.44027802,01
Pea Ridge National Military Park,9.7,No rain,2010,2,Grassland/Prairie,1/20/2010,18:53:02,-94.05113258,36.45243323,01
Pea Ridge National Military Park,9.7,No rain,2010,1,Upland Forest,1/20/2010,19:03:19,-94.04082945,36.46113395,01
Pea Ridge National Military Park,9.7,No rain,2010,1,Upland Forest,1/20/2010,19:09:08,-94.03510442,36.46362142,01
Pea Ridge National Military Park,9.7,No rain,2010,5,Grassland/Prairie,1/20/2010,19:29:44,-94.02619149,36.44608411,01
Pea Ridge National Military Park,9.7,No rain,2010,1,Grassland/Prairie,1/20/2010,19:31:46,-94.02664195,36.44497827,01
Pea Ridge National Military Park,9.7,No rain,2010,2,Grassland/Prairie,1/20/2010,19:35:13,-94.02663182,36.44500225,01
Pea Ridge National Military Park,9.7,No rain,2010,3,Mowed Lawn,1/20/2010,19:37:32,-94.02709028,36.44392691,01
Pea Ridge National Military Park,7.9,No rain,2010,1,Upland Forest,1/20/2010,19:41:18,-94.02763364,36.44343542,01
Pea Ridge National Military Park,7.9,No rain,2010,1,Upland Forest,1/20/2010,19:42:44,-94.02778704,36.4433441,01
Pea Ridge National Military Park,7.9,No rain,2010,2,Upland Forest,1/20/2010,19:44:57,-94.02905181,36.44260705,01
Pea Ridge National Military Park,7.9,No rain,2010,2,Grassland/Prairie,1/20/2010,20:00:14,-94.05109239,36.45252713,01
Pea Ridge National Military Park,7.9,No rain,2010,2,Upland Forest,1/20/2010,20:09:05,-94.04143711,36.46041541,01
Pea Ridge National Military Park,7.9,No rain,2010,3,Upland Forest,1/20/2010,20:14:29,-94.03489714,36.46363743,01
Pea Ridge National Military Park,7.9,No rain,2010,1,Upland Forest,1/20/2010,20:29:59,-94.02103886,36.44993259,01
Pea Ridge National Military Park,7.9,No rain,2010,3,Grassland/Prairie,1/20/2010,20:35:04,-94.02553967,36.44727167,01
Pea Ridge National Military Park,7.9,No rain,2010,1,Grassland/Prairie,1/20/2010,20:37:04,-94.02595847,36.44664652,01
Pea Ridge National Military Park,7.9,No rain,2010,10,Grassland/Prairie,1/20/2010,20:40:09,-94.02656831,36.44515925,01
Pea Ridge National Military Park,7.9,No rain,2010,3,Grassland/Prairie,1/20/2010,20:42:15,-94.02693021,36.44424968,01
Pea Ridge National Military Park,7.9,No rain,2010,4,Mowed Lawn,1/20/2010,20:43:23,-94.02698205,36.44411553,01
Pea Ridge National Military Park,13.9,No rain,2010,1,Upland Forest,1/20/2010,20:49:54,-94.02790697,36.44326345,01
Pea Ridge National Military Park,13.9,No rain,2010,4,Upland Forest,1/20/2010,20:52:05,-94.02862024,36.44287039,01
Pea Ridge National Military Park,13.9,No rain,2010,1,Upland Forest,1/20/2010,21:07:40,-94.05118475,36.45231613,01
Pea Ridge National Military Park,13.9,No rain,2010,3,Grassland/Prairie,1/20/2010,21:08:53,-94.05111921,36.45248626,01
Pea Ridge National Military Park,13.9,No rain,2010,2,Upland Forest,1/20/2010,21:11:13,-94.049983460000007,36.45402712,01
Pea Ridge National Military Park,13.9,No rain,2010,2,Grassland/Prairie,1/20/2010,21:14:02,-94.04928325,36.45434134,01
Pea Ridge National Military Park,13.9,No rain,2010,3,Grassland/Prairie,1/20/2010,21:15:22,-94.0487671,36.45451553,01
Pea Ridge National Military Park,13.9,No rain,2010,3,Upland Forest,1/20/2010,21:17:55,-94.04574034,36.45570392,01
Pea Ridge National Military Park,13.9,No rain,2010,3,Upland Forest,1/20/2010,21:23:08,-94.045497,36.45923306,01
Pea Ridge National Military Park,13.9,No rain,2010,4,Upland Forest,1/20/2010,21:25:46,-94.04125478,36.46061426,01
Pea Ridge National Military Park,13.9,No rain,2010,8,Upland Forest,1/20/2010,21:27:38,-94.04093755,36.46099803,01
Pea Ridge National Military Park,13.9,No rain,2010,5,Upland Forest,1/20/2010,21:33:02,-94.03485676,36.46364842,01
Pea Ridge National Military Park,13.9,No rain,2010,2,Upland Forest,1/20/2010,21:39:24,-94.02464408,36.46052738,01
Pea Ridge National Military Park,13.9,No rain,2010,3,Upland Forest,1/20/2010,21:51:42,-94.01837307,36.45147764,01
Pea Ridge National Military Park,13.9,No rain,2010,1,Grassland/Prairie,1/20/2010,21:55:41,-94.02526118,36.44750529,01
Pea Ridge National Military Park,13.9,No rain,2010,14,Grassland/Prairie,1/20/2010,21:57:31,-94.02625775,36.44590141,01
Pea Ridge National Military Park,-2.1,No rain,2010,1,Upland Forest,1/26/2010,18:37:30,-94.03056888,36.44169396,01
Pea Ridge National Military Park,-2.1,No rain,2010,1,Grassland/Prairie,1/26/2010,18:49:05,-94.05224073,36.44508947,01
Pea Ridge National Military Park,-2.1,No rain,2010,3,Upland Forest,1/26/2010,18:59:46,-94.04121832,36.46067061,01
Pea Ridge National Military Park,-2.1,No rain,2010,2,Upland Forest,1/26/2010,19:10:51,-94.02238664,36.45878934,01
Pea Ridge National Military Park,-2.1,No rain,2010,2,Upland Forest,1/26/2010,19:13:46,-94.02183383,36.45675786,01
Pea Ridge National Military Park,-2.1,No rain,2010,3,Upland Forest,1/26/2010,19:16:30,-94.02217723,36.45621458,01
Pea Ridge National Military Park,-2.1,No rain,2010,2,Grassland/Prairie,1/26/2010,19:25:19,-94.02585723,36.446866,01
Pea Ridge National Military Park,-2.1,No rain,2010,3,Grassland/Prairie,1/26/2010,19:27:58,-94.02634942,36.44568566,01
Pea Ridge National Military Park,-1.5,No rain,2010,4,Upland Forest,1/26/2010,19:41:56,-94.0476717,36.44020942,01
Pea Ridge National Military Park,-1.5,No rain,2010,2,Upland Forest,1/26/2010,19:49:56,-94.05010944,36.45395814,01
Pea Ridge National Military Park,-1.5,No rain,2010,1,Upland Forest,1/26/2010,19:57:28,-94.04121686,36.46066715,01
Pea Ridge National Military Park,-1.5,No rain,2010,1,Upland Forest,1/26/2010,20:08:32,-94.02183607,36.45676135,01
Pea Ridge National Military Park,-1.5,No rain,2010,1,Upland Forest,1/26/2010,20:10:56,-94.02215558,36.45622817,01
Pea Ridge National Military Park,-1.5,No rain,2010,1,Grassland/Prairie,1/26/2010,20:20:10,-94.02633122,36.445720970000004,01
Pea Ridge National Military Park,-1.5,No rain,2010,1,Grassland/Prairie,1/26/2010,20:21:56,-94.02643762,36.44547362,01
Pea Ridge National Military Park,-2.1,No rain,2010,2,Grassland/Prairie,1/26/2010,20:50:15,-94.05097021,36.45276432,01
Pea Ridge National Military Park,-2.1,No rain,2010,1,Grassland/Prairie,1/26/2010,20:51:08,-94.0509331,36.45283422,01
Pea Ridge National Military Park,-2.1,No rain,2010,2,Upland Forest,1/26/2010,20:59:19,-94.04119582,36.46065594,01
Pea Ridge National Military Park,-2.1,No rain,2010,1,Upland Forest,1/26/2010,21:10:40,-94.02181478,36.45683154,01
Pea Ridge National Military Park,-2.1,No rain,2010,2,Upland Forest,1/26/2010,21:12:17,-94.02217637,36.4562034,01
Pea Ridge National Military Park,-2.1,No rain,2010,3,Grassland/Prairie,1/26/2010,21:28:55,-94.02572592,36.44706394,01
Pea Ridge National Military Park,-2.1,No rain,2010,1,Grassland/Prairie,1/26/2010,21:30:34,-94.02576701,36.44700327,01
Pea Ridge National Military Park,0.8,No rain,2010,2,Upland Forest,2/2/2010,18:43:47,-94.02769158,36.44339683,02
Pea Ridge National Military Park,0.8,No rain,2010,1,Upland Forest,2/2/2010,18:45:59,-94.02930468,36.4424293,02
Pea Ridge National Military Park,0.8,No rain,2010,2,Upland Forest,2/2/2010,18:48:44,-94.03192981,36.44091965,02
Pea Ridge National Military Park,0.8,No rain,2010,5,Grassland/Prairie,2/2/2010,18:49:52,-94.03232917,36.44075168,02
Pea Ridge National Military Park,0.8,No rain,2010,2,Upland Forest,2/2/2010,18:51:31,-94.03373884,36.4403744,02
Pea Ridge National Military Park,0.8,No rain,2010,2,Upland Forest,2/2/2010,18:54:47,-94.03789546,36.44029161,02
Pea Ridge National Military Park,0.8,No rain,2010,1,Other,2/2/2010,18:56:46,-94.03919333,36.44025517,02
Pea Ridge National Military Park,0.8,No rain,2010,2,Upland Forest,2/2/2010,19:29:07,-94.01707774,36.45341968,02
Pea Ridge National Military Park,0.8,No rain,2010,1,Grassland/Prairie,2/2/2010,19:30:59,-94.01630798,36.45280799,02
Pea Ridge National Military Park,0.8,No rain,2010,3,Upland Forest,2/2/2010,19:32:44,-94.01647721,36.45267879,02
Pea Ridge National Military Park,0.8,No rain,2010,2,Upland Forest,2/2/2010,19:35:03,-94.01768644,36.45186,02
Pea Ridge National Military Park,0.8,No rain,2010,6,Upland Forest,2/2/2010,19:39:47,-94.02518319,36.44754536,02
Pea Ridge National Military Park,0.8,No rain,2010,1,Grassland/Prairie,2/2/2010,19:41:57,-94.02633901,36.44570516,02
Pea Ridge National Military Park,-2,No rain,2010,1,Upland Forest,2/2/2010,19:48:10,-94.0308011,36.4415394,02
Pea Ridge National Military Park,-2,No rain,2010,2,Grassland/Prairie,2/2/2010,19:49:49,-94.03130152,36.44124236,02
Pea Ridge National Military Park,-2,No rain,2010,3,Grassland/Prairie,2/2/2010,19:51:36,-94.03199137,36.44088886,02
Pea Ridge National Military Park,-2,No rain,2010,2,Upland Forest,2/2/2010,20:19:06,-94.02844908,36.4618892,02
Pea Ridge National Military Park,-2,No rain,2010,1,Upland Forest,2/2/2010,20:23:25,-94.02199881,36.45818532,02
Pea Ridge National Military Park,-2,No rain,2010,3,Upland Forest,2/2/2010,20:30:39,-94.01635786,36.4527659,02
Pea Ridge National Military Park,-2,No rain,2010,1,Upland Forest,2/2/2010,20:31:47,-94.01639669,36.45273448,02
Pea Ridge National Military Park,-2,No rain,2010,1,Upland Forest,2/2/2010,20:33:46,-94.01769984,36.45185372,02
Pea Ridge National Military Park,-2,No rain,2010,1,Upland Forest,2/2/2010,20:35:20,-94.01830725,36.45149436,02
Pea Ridge National Military Park,-2,No rain,2010,4,Upland Forest,2/2/2010,20:39:42,-94.02526818,36.44750351,02
Pea Ridge National Military Park,-2,No rain,2010,1,Grassland/Prairie,2/2/2010,20:42:03,-94.02629367,36.44581442,02
Pea Ridge National Military Park,-2.6,No rain,2010,1,Upland Forest,2/2/2010,20:49:41,-94.02924184,36.44246342,02
Pea Ridge National Military Park,-2.6,No rain,2010,1,Grassland/Prairie,2/2/2010,20:52:05,-94.03106705,36.44136686,02
Pea Ridge National Military Park,-2.6,No rain,2010,4,Grassland/Prairie,2/2/2010,20:53:38,-94.03197582,36.44089344,02
Pea Ridge National Military Park,-2.6,No rain,2010,1,Upland Forest,2/2/2010,20:55:27,-94.03348718,36.44042174,02
Pea Ridge National Military Park,-2.6,No rain,2010,2,Upland Forest,2/2/2010,21:12:32,-94.04545392,36.45575312,02
Pea Ridge National Military Park,6.2,No rain,2010,4,Grassland/Prairie,2/10/2010,18:45:37,-94.02737087,36.44357216,02
Pea Ridge National Military Park,6.2,No rain,2010,2,Grassland/Prairie,2/10/2010,18:49:38,-94.0320545,36.44086939,02
Pea Ridge National Military Park,6.2,No rain,2010,5,Grassland/Prairie,2/10/2010,18:51:59,-94.0326194,36.44065758,02
Pea Ridge National Military Park,6.2,No rain,2010,2,Upland Forest,2/10/2010,18:53:43,-94.0338754,36.44034767,02
Pea Ridge National Military Park,6.2,No rain,2010,1,Grassland/Prairie,2/10/2010,19:05:00,-94.0521745,36.44524942,02
Pea Ridge National Military Park,6.2,No rain,2010,2,Grassland/Prairie,2/10/2010,19:08:09,-94.05100087,36.44909485,02
Pea Ridge National Military Park,6.2,No rain,2010,3,Upland Forest,2/10/2010,19:10:59,-94.05074709,36.45319415,02
Pea Ridge National Military Park,6.2,No rain,2010,1,Upland Forest,2/10/2010,19:24:50,-94.02250113,36.45893301,02
Pea Ridge National Military Park,6.2,No rain,2010,1,Upland Forest,2/10/2010,19:30:52,-94.01809652,36.45162369,02
Pea Ridge National Military Park,6.2,No rain,2010,1,Grassland/Prairie,2/10/2010,19:35:19,-94.02599426,36.44655804,02
Pea Ridge National Military Park,6.2,No rain,2010,4,Grassland/Prairie,2/10/2010,19:37:38,-94.02616767,36.4461342,02
Pea Ridge National Military Park,6.2,No rain,2010,3,Grassland/Prairie,2/10/2010,19:39:19,-94.02640093,36.44555375,02
Pea Ridge National Military Park,6.2,No rain,2010,3,Grassland/Prairie,2/10/2010,19:40:39,-94.02641295,36.44552782,02
Pea Ridge National Military Park,6.2,No rain,2010,2,Grassland/Prairie,2/10/2010,19:43:28,-94.02661624,36.44504919,02
Pea Ridge National Military Park,6.2,No rain,2010,3,Grassland/Prairie,2/10/2010,19:44:57,-94.0266816,36.44487637,02
Pea Ridge National Military Park,-5.6,No rain,2010,1,Upland Forest,2/10/2010,19:53:47,-94.0307899,36.44153606,02
Pea Ridge National Military Park,-5.6,No rain,2010,4,Upland Forest,2/10/2010,20:00:19,-94.03126865,36.44125765,02
Pea Ridge National Military Park,-5.6,No rain,2010,2,Upland Forest,2/10/2010,20:02:51,-94.03363388,36.44039088,02
Pea Ridge National Military Park,-5.6,No rain,2010,2,Grassland/Prairie,2/10/2010,20:17:01,-94.05099722,36.44918666,02
Pea Ridge National Military Park,-5.6,No rain,2010,3,Upland Forest,2/10/2010,20:20:09,-94.0508864,36.45294169,02
Wilson's Creek National Battlefield,-10.5,No rain,2010,2,Grassland/Prairie,1/5/2010,18:18:42,-93.40608908,37.11576929,01
Wilson's Creek National Battlefield,-10.5,No rain,2010,2,Grassland/Prairie,1/5/2010,18:23:36,-93.40264585,37.11525386,01
Wilson's Creek National Battlefield,-10.5,No rain,2010,2,Upland Forest,1/5/2010,18:30:55,-93.40090779,37.10523569,01
Wilson's Creek National Battlefield,-10.5,No rain,2010,2,Riparian Forest,1/5/2010,18:40:49,-93.40475849,37.09151237,01
Wilson's Creek National Battlefield,-14.6,No rain,2010,3,Upland Forest,1/5/2010,19:22:32,-93.40088797,37.10524521,01
Wilson's Creek National Battlefield,-16.6,No rain,2010,1,Riparian Forest,1/5/2010,20:17:26,-93.41311554,37.11611139,01
Wilson's Creek National Battlefield,-16.6,No rain,2010,2,Upland Scrub,1/5/2010,20:24:47,-93.4025665,37.11517845,01
Wilson's Creek National Battlefield,-16.6,No rain,2010,2,Upland Forest,1/5/2010,20:33:29,-93.40077202,37.10538672,01
Wilson's Creek National Battlefield,-16.6,No rain,2010,2,Grassland/Prairie,1/5/2010,20:45:17,-93.40655033,37.09157833,01
Wilson's Creek National Battlefield,12.8,No rain,2010,2,Grassland/Prairie,1/14/2010,18:25:37,-93.4049904,37.11567134,01
Wilson's Creek National Battlefield,12.8,No rain,2010,3,Grassland/Prairie,1/14/2010,18:28:39,-93.40307144,37.1155231,01
Wilson's Creek National Battlefield,12.8,No rain,2010,5,Grassland/Prairie,1/14/2010,18:33:31,-93.39892423,37.10778342,01
Wilson's Creek National Battlefield,12.8,No rain,2010,5,Grassland/Prairie,1/14/2010,18:36:38,-93.40060002,37.10556916,01
Wilson's Creek National Battlefield,12.8,No rain,2010,2,Upland Forest,1/14/2010,18:38:28,-93.40089954,37.10523618,01
Wilson's Creek National Battlefield,12.8,No rain,2010,10,Crop,1/14/2010,18:47:19,-93.40633565,37.0914918,01
Wilson's Creek National Battlefield,12.8,No rain,2010,11,Crop,1/14/2010,18:49:59,-93.40710187,37.0920359,01
Wilson's Creek National Battlefield,12.8,No rain,2010,2,Upland Forest,1/14/2010,18:55:01,-93.41237564,37.09837541,01
Wilson's Creek National Battlefield,7.7,No rain,2010,3,Grassland/Prairie,1/14/2010,19:26:01,-93.40345414,37.11564353,01
Wilson's Creek National Battlefield,7.7,No rain,2010,3,Crop,1/14/2010,19:28:16,-93.40190881,37.11385413,01
Wilson's Creek National Battlefield,7.7,No rain,2010,1,Grassland/Prairie,1/14/2010,19:33:48,-93.4006502,37.1055127,01
Wilson's Creek National Battlefield,7.7,No rain,2010,12,Crop,1/14/2010,19:41:31,-93.40645812,37.09153262,01
Wilson's Creek National Battlefield,7.7,No rain,2010,9,Crop,1/14/2010,19:45:14,-93.40695681,37.09188603,01
Wilson's Creek National Battlefield,7.7,No rain,2010,2,Upland Forest,1/14/2010,19:49:58,-93.41217578,37.09830041,01
Wilson's Creek National Battlefield,8.4,No rain,2010,8,Grassland/Prairie,1/14/2010,20:25:36,-93.40417868,37.11567417,01
Wilson's Creek National Battlefield,8.4,No rain,2010,2,Grassland/Prairie,1/14/2010,20:35:03,-93.40430648,37.09902268,01
Wilson's Creek National Battlefield,8.4,No rain,2010,1,Grassland/Prairie,1/14/2010,20:40:07,-93.40566225,37.09136248,01
